Year,Sampling #,plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment,Temp Treatment,Nitrification (mg/kg-1/m-1),Ammonification (mg kg-1 ~m-1),Net N mineralization (mg kg-1 ~m-1),Incubation length (days),Nitrification (mg kg-1 d-1),Ammonification (mg kg-1 d-1),Net N mineralization (mg kg-1 d-1),Notes
2009,16,50,1,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTamb,6.475868006,-2.262371566,4.21349644,29,0.223305793,-0.078012813,0.145292981,
2009,16,51,1,Cenrich,Namb,16,4,M,,,,,-0.120970578,-4.477608174,-4.598578752,29,-0.004171399,-0.154400282,-0.158571681,
2009,16,52,1,Cenrich,Nenrich,16,4,M,,,,,-1.985953902,-3.680076144,-5.666030045,29,-0.068481169,-0.126899177,-0.195380346,
2009,16,53,1,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,1.763538941,-1.607089347,0.156449594,29,0.060811688,-0.055416874,0.005394814,
2009,16,54,1,Cenrich,Nenrich,4,1,S,,C-4,,,2.855229606,-0.12110533,2.734124276,29,0.098456193,-0.004176046,0.094280147,
2009,16,55,1,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,10.41768586,1.49301215,11.91069801,29,0.359230547,0.051483178,0.410713724,
2009,16,56,1,Cenrich,Namb,4,1,S,,Legume,,,2.637435948,0.645955475,3.283391422,29,0.090946067,0.022274327,0.113220394,
2009,16,57,1,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0.274780803,-0.737752471,-0.462971667,29,0.0094752,-0.02543974,-0.01596454,
2009,16,58,1,Cenrich,Nenrich,4,3,M,,,,,-0.070065842,-4.772791797,-4.842857639,29,-0.002416064,-0.164579027,-0.166995091,
2009,16,59,1,Cenrich,Nenrich,4,4,S,,,,,1.709038676,1.119241819,2.828280495,29,0.058932368,0.038594545,0.097526914,
2009,16,60,1,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,,,4.262247659,0.596687601,4.85893526,29,0.146974057,0.020575435,0.167549492,
2009,16,61,1,Cenrich,Namb,0,1,M,,,,,3.517102577,0.436003068,3.953105644,29,0.121279399,0.015034589,0.136313988,
2009,16,62,2,Camb,Namb,4,4,S,,,,,0.366237932,-0.554244911,-0.188006979,29,0.012628894,-0.019111893,-0.006482999,
2009,16,63,2,Camb,Namb,4,3,M,,,,,0.935242078,0.15771483,1.092956908,29,0.032249727,0.005438442,0.037688169,
2009,16,64,2,Camb,Nenrich,16,4,M,,,,,3.245574465,-3.84501186,-0.599437395,29,0.111916361,-0.132586616,-0.020670255,
2009,16,65,2,Camb,Nenrich,9,4,M,,,,,1.295084631,-1.112216481,0.18286815,29,0.044658091,-0.038352292,0.006305798,
2009,16,66,2,Camb,Nenrich,9,4,M,,,H2Oneg,HTamb,2.741825329,0.93010242,3.671927749,29,0.094545701,0.032072497,0.126618198,
2009,16,67,2,Camb,Namb,16,4,M,,,,,1.906884358,-0.423862851,1.483021507,29,0.065754633,-0.01461596,0.051138673,
2009,16,68,2,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,1.082643741,-2.656196573,-1.573552832,29,0.037332543,-0.091592985,-0.054260442,
2009,16,69,2,Camb,Namb,16,4,M,,,,,0.348291915,-1.409423862,-1.061131947,29,0.012010066,-0.048600823,-0.036590757,
2009,16,70,2,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,-0.25205366,-1.543268951,-1.79532261,29,-0.008691506,-0.053216171,-0.061907676,
2009,16,71,2,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,3.81126457,-3.668018015,0.143246555,29,0.131422916,-0.12648338,0.004939536,
2009,16,72,2,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,,,4.450872408,-0.796340754,3.654531653,29,0.153478359,-0.027460026,0.126018333,
2009,16,73,2,Camb,Nenrich,0,1,M,,,,,2.950258979,1.775648396,4.725907375,29,0.101733068,0.061229255,0.162962323,
2009,16,74,2,Camb,Nenrich,4,1,S,,Legume,,,1.429388548,1.498275704,2.927664252,29,0.04928926,0.051664679,0.10095394,
2009,16,75,2,Camb,Nenrich,4,3,M,,,,,3.089670548,-0.846453474,2.243217074,29,0.106540364,-0.029188051,0.077352313,
2009,16,76,2,Camb,Nenrich,4,1,S,,C-4,,,14.45620435,24.67305314,39.12925749,29,0.498489805,0.850794936,1.349284741,
2009,16,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,1.955284885,0.539112665,2.49439755,29,0.067423617,0.018590092,0.086013709,
2009,16,78,2,Camb,Namb,4,2,M,,,,,6.765145496,1.661353982,8.426499478,29,0.233280879,0.057288068,0.290568948,
2009,16,79,2,Camb,Nenrich,4,3,M,,,,,3.427964166,2.244500347,5.672464513,29,0.118205661,0.077396564,0.195602225,
2009,16,80,2,Camb,Namb,4,1,S,,C-3,,,2.993711673,0.384891344,3.378603017,29,0.103231437,0.013272115,0.116503552,
2009,16,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0.226038758,1.025709148,1.251747906,29,0.00779444,0.035369281,0.043163721,
2009,16,82,2,Camb,Namb,4,3,M,,,,,0.934300435,-0.616062456,0.318237979,29,0.032217256,-0.021243533,0.010973723,
2009,16,83,2,Camb,Namb,9,4,M,,,H2Oamb,,2.679771293,0.132960624,2.812731917,29,0.092405907,0.004584849,0.096990756,
2009,16,84,2,Camb,Nenrich,9,4,M,,,H2Oamb,HTelv,2.268903775,-1.62383,0.645073775,29,0.078238061,-0.055994138,0.022243923,
2009,16,85,2,Camb,Nenrich,4,2,S,,,,,7.761453755,0.051418833,7.812872588,29,0.267636336,0.001773063,0.2694094,
2009,16,86,2,Camb,Nenrich,4,3,M,,,,,-1.173980519,-8.383882071,-9.557862591,29,-0.040482087,-0.289099382,-0.329581469,
2009,16,87,2,Camb,Namb,9,4,M,,,H2Oneg,HTamb,1.185984609,-1.306554845,-0.120570236,29,0.040896021,-0.045053615,-0.004157594,
2009,16,88,2,Camb,Nenrich,4,4,S,,,,,-0.294672308,-2.152404003,-2.44707631,29,-0.010161114,-0.074220828,-0.084381942,
2009,16,89,2,Camb,Namb,4,1,S,,Forb,,,-17.76289317,-22.10024121,-39.86313438,29,-0.612513558,-0.762077283,-1.374590841,
2009,16,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,-0.195201793,-0.113129758,-0.308331551,29,-0.006731096,-0.003901026,-0.010632122,
2009,16,91,2,Camb,Nenrich,4,3,M,,,,,3.566707526,-1.797817669,1.768889857,29,0.122989915,-0.061993713,0.060996202,
2009,16,92,2,Camb,Namb,9,4,M,,,H2Oneg,HTelv,-0.155259444,0.058028543,-0.097230901,29,-0.005353774,0.002000984,-0.00335279,
2009,16,93,2,Camb,Namb,4,1,S,,Legume,,,2.285277738,1.160156743,3.445434482,29,0.078802681,0.040005405,0.118808086,
2009,16,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,-0.40568124,9.574740356,9.169059116,29,-0.013989008,0.330163461,0.316174452,
2009,16,95,2,Camb,Nenrich,4,1,S,,Forb,,,1.773962737,-0.369148871,1.404813866,29,0.061171129,-0.012729271,0.048441857,
2009,16,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,1.694812923,-1.673333526,0.021479397,29,0.058441825,-0.057701156,0.000740669,
2009,16,97,2,Camb,Nenrich,9,4,M,,,H2Oamb,HTamb,-6.125063081,-13.59892313,-19.72398621,29,-0.211209072,-0.468928384,-0.680137456,
2009,16,98,2,Camb,Nenrich,4,1,S,,C-3,,,0.119380662,-3.073433599,-2.954052937,29,0.004116575,-0.105980469,-0.101863894,
2009,16,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0.488925838,-0.380282157,0.108643681,29,0.016859512,-0.013113178,0.003746334,
2009,16,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,4.19237579,0.291141871,4.483517661,29,0.144564682,0.010039375,0.154604057,
2009,16,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0.11956283,-2.440022383,-2.320459553,29,0.004122856,-0.084138703,-0.080015847,
2009,16,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,2.444221691,0.405543369,2.849765059,29,0.084283507,0.013984254,0.098267761,
2009,16,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,-0.694634567,-1.161418365,-1.856052932,29,-0.023952916,-0.040048909,-0.064001825,
2009,16,104,2,Camb,Namb,16,4,M,,,,,0.758790591,-1.84729916,-1.088508569,29,0.026165193,-0.063699971,-0.037534778,
2009,16,105,2,Camb,Namb,4,1,S,,C-4,,,0.085024878,-0.269565046,-0.184540168,29,0.002931892,-0.009295346,-0.006363454,
2009,16,106,2,Camb,Namb,9,4,M,,,H2Oamb,HTamb,-0.396601126,-4.01886258,-4.415463706,29,-0.013675901,-0.138581468,-0.152257369,
2009,16,107,2,Camb,Namb,16,4,M,,,,,1.440289207,-2.958491077,-1.518201871,29,0.049665145,-0.102016934,-0.052351789,
2009,16,108,2,Camb,Nenrich,16,4,M,,,,,5.848296453,-2.71028586,3.138010593,29,0.201665395,-0.093458133,0.108207262,
2009,16,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0.474749049,-1.754127068,-1.279378019,29,0.016370657,-0.06048714,-0.044116483,
2009,16,110,2,Camb,Nenrich,16,4,M,,,,,4.729764167,-0.511387495,4.218376672,29,0.163095316,-0.017634052,0.145461265,
2009,16,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,1.079820471,-0.193720573,0.886099899,29,0.037235189,-0.00668002,0.030555169,
2009,16,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,-0.332041076,-1.146406422,-1.478447498,29,-0.011449692,-0.039531256,-0.050980948,
2009,16,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,-2.408158745,-7.316718193,-9.724876938,29,-0.083039957,-0.252300627,-0.335340584,
2009,16,114,2,Camb,Nenrich,4,3,M,,,,,-2.593030394,-5.013594306,-7.6066247,29,-0.089414841,-0.172882562,-0.262297403,
2009,16,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,1.090419824,-0.801466112,0.288953712,29,0.037600684,-0.027636762,0.009963921,
2009,16,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,1.499081711,-0.627444825,0.871636886,29,0.051692473,-0.021636028,0.030056444,
2009,16,117,2,Camb,Nenrich,9,3,M,,,H2Oneg,HTelv,3.780188998,0.878178148,4.658367145,29,0.130351345,0.030282005,0.16063335,
2009,16,118,2,Camb,Nenrich,16,4,M,,,,,2.847972419,-1.164348265,1.683624154,29,0.098205945,-0.04014994,0.058056005,
2009,16,119,2,Camb,Namb,9,4,M,,,H2Oamb,HTelv,0.62885627,0.215793384,0.844649654,29,0.021684699,0.007441151,0.02912585,
2009,16,120,2,Camb,Namb,4,3,M,,,,,0.946693507,-2.296321226,-1.349627718,29,0.032644604,-0.079183491,-0.046538887,
2009,16,121,2,Camb,Namb,4,2,M,,,,,1.314486213,0.865502334,2.179988547,29,0.045327111,0.029844908,0.075172019,
2009,16,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,1.158949415,-1.215441341,-0.056491926,29,0.039963773,-0.04191177,-0.001947997,
2009,16,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0.314887954,-3.437461465,-3.12257351,29,0.010858205,-0.118533154,-0.107674949,
2009,16,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,0.485962326,-3.282829885,-2.796867559,29,0.016757322,-0.113201031,-0.096443709,
2009,16,125,3,Cenrich,Nenrich,4,2,M,,,,,2.36088136,0.860748311,3.221629671,29,0.081409702,0.029680976,0.111090678,
2009,16,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0.119251946,-0.961748159,-0.842496213,29,0.004112136,-0.03316373,-0.029051594,
2009,16,127,3,Cenrich,Nenrich,4,2,M,,,,,1.114522906,-1.215680282,-0.101157376,29,0.038431824,-0.04192001,-0.003488185,
2009,16,128,3,Cenrich,Namb,9,4,M,,,H2Oamb,HTelv,1.007748079,0.382318602,1.390066682,29,0.034749934,0.0131834,0.047933334,
2009,16,129,3,Cenrich,Namb,4,3,M,,,,,0.319351756,-2.709752983,-2.390401227,29,0.01101213,-0.093439758,-0.082427629,
2009,16,130,3,Cenrich,Nenrich,16,4,M,,,,,1.538205255,0.559937455,2.09814271,29,0.053041561,0.019308188,0.072349749,
2009,16,131,3,Cenrich,Namb,9,4,M,,,H2Oneg,HTamb,1.061300759,-0.78104412,0.280256639,29,0.036596578,-0.026932556,0.009664022,
2009,16,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,-3.690157299,-5.641949352,-9.332106651,29,-0.127246803,-0.194549978,-0.321796781,
2009,16,133,3,Cenrich,Namb,9,4,M,,,H2Oamb,HTamb,0.203103704,-0.555293449,-0.352189745,29,0.007003576,-0.01914805,-0.012144474,
2009,16,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,1.308607365,-0.960557606,0.348049759,29,0.045124392,-0.033122676,0.012001716,
2009,16,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,1.809374872,0.161379606,1.970754478,29,0.062392237,0.005564814,0.067957051,
2009,16,136,3,Cenrich,Nenrich,4,1,S,,Forb,,,0.871553735,1.225803197,2.097356932,29,0.030053577,0.042269076,0.072322653,
2009,16,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,2.929675604,4.251944504,7.181620108,29,0.101023297,0.146618776,0.247642073,
2009,16,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0.55440735,-0.514873707,0.039533644,29,0.019117495,-0.017754266,0.001363229,
2009,16,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0.910118292,-1.35245232,-0.442334027,29,0.031383389,-0.046636287,-0.015252897,
2009,16,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0.334959807,-1.253848355,-0.918888548,29,0.011550338,-0.04323615,-0.031685812,
2009,16,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,-3.294622404,-6.841791363,-10.13641377,29,-0.113607669,-0.23592384,-0.349531509,
2009,16,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,-0.102418814,-0.202695643,-0.305114456,29,-0.003531683,-0.006989505,-0.010521188,
2009,16,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,2.243352825,-1.202078251,1.041274573,29,0.077356994,-0.041450974,0.03590602,
2009,16,144,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,1.254165156,0.820305506,2.074470661,29,0.043247074,0.028286397,0.071533471,
2009,16,145,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,-0.576195255,-0.647403367,-1.223598622,29,-0.019868802,-0.022324254,-0.042193056,
2009,16,146,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,3.434424183,-0.335390428,3.099033755,29,0.11842842,-0.011565187,0.106863233,
2009,16,147,3,Cenrich,Namb,16,4,M,,,,,1.942486931,1.280747959,3.22323489,29,0.066982308,0.044163723,0.111146031,
2009,16,148,3,Cenrich,Namb,4,3,M,,,,,0.214034686,-1.216338561,-1.002303875,29,0.007380506,-0.041942709,-0.034562203,
2009,16,149,3,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTelv,2.356918602,0.732091319,3.089009921,29,0.081273055,0.025244528,0.106517583,
2009,16,150,3,Cenrich,Namb,4,1,S,,Legume,,,2.145298515,-1.004874484,1.140424031,29,0.073975811,-0.034650844,0.039324967,
2009,16,151,3,Cenrich,Nenrich,16,4,M,,,,,2.093094262,0.257701407,2.350795669,29,0.072175664,0.008886255,0.08106192,
2009,16,152,3,Cenrich,Namb,4,1,S,,C-4,,,-0.085723569,-0.720238168,-0.805961737,29,-0.002955985,-0.024835799,-0.027791784,
2009,16,153,3,Cenrich,Namb,1,1,M,Solidago rigida,Forb,,,0.451031573,1.981790785,2.432822359,29,0.015552813,0.068337613,0.083890426,
2009,16,154,3,Cenrich,Nenrich,4,4,S,,,,,3.799387395,-1.784539448,2.014847947,29,0.131013358,-0.061535843,0.069477515,
2009,16,155,3,Cenrich,Namb,4,4,S,,,,,1.124054769,-0.860421169,0.2636336,29,0.038760509,-0.029669695,0.009090814,
2009,16,156,3,Cenrich,Namb,4,2,M,,,,,3.172728028,-0.686797458,2.48593057,29,0.109404415,-0.023682671,0.085721744,
2009,16,157,3,Cenrich,Namb,4,1,S,,C-3,,,-0.184696718,-1.054916209,-1.239612926,29,-0.006368852,-0.036376421,-0.042745273,
2009,16,158,3,Cenrich,Nenrich,1,1,M,Amorpha canescens,Legume,,,4.711887614,2.857552619,7.569440233,29,0.162478883,0.098536297,0.26101518,
2009,16,159,3,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,,,0.705522961,-0.307982217,0.397540744,29,0.024328378,-0.010620076,0.013708302,
2009,16,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,3.538509993,0.587121563,4.125631555,29,0.122017586,0.020245571,0.142263157,
2009,16,161,3,Cenrich,Nenrich,9,4,M,,,,,2.007389582,-3.890824898,-1.883435316,29,0.06922033,-0.134166376,-0.064946045,
2009,16,162,3,Cenrich,Nenrich,4,3,M,,,,,0.840471013,0.687976529,1.528447541,29,0.028981759,0.023723329,0.052705088,
2009,16,163,3,Cenrich,Namb,16,4,M,,,,,1.840106732,0.560616466,2.400723198,29,0.063451956,0.019331602,0.082783559,
2009,16,164,3,Cenrich,Namb,4,4,M,,,,,6.205573625,1.044667952,7.250241577,29,0.213985297,0.036023033,0.25000833,
2009,16,165,3,Cenrich,Nenrich,9,3,M,,,H2Oneg,HTamb,1.745156803,-2.33343708,-0.588280276,29,0.060177821,-0.080463348,-0.020285527,
2009,16,166,3,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTelv,3.586226008,-0.881441238,2.70478477,29,0.123662966,-0.030394525,0.09326844,
2009,16,167,3,Cenrich,Nenrich,4,3,M,,,,,0.267036034,-0.441411459,-0.174375425,29,0.009208139,-0.015221085,-0.006012946,
2009,16,168,3,Cenrich,Nenrich,4,1,S,,C-3,,,-1.156039764,-3.996152848,-5.152192612,29,-0.03986344,-0.137798374,-0.177661814,
2009,16,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,3.396422066,-1.329534499,2.066887568,29,0.117118002,-0.045846017,0.071271985,
2009,16,170,3,Cenrich,Namb,9,4,M,,,,,-0.090766619,-0.80819998,-0.898966599,29,-0.003129883,-0.027868965,-0.030998848,
2009,16,171,3,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTamb,0.465660487,-0.940989868,-0.475329381,29,0.016057258,-0.032447926,-0.016390668,
2009,16,172,3,Cenrich,Namb,4,1,S,,Forb,,,0.585512632,0.076997289,0.662509921,29,0.020190091,0.002655079,0.02284517,
2009,16,173,3,Cenrich,Namb,16,4,M,,,,,2.855487941,-1.103940109,1.751547832,29,0.098465101,-0.0380669,0.060398201,
2009,16,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,-0.486579774,-3.629021583,-4.115601357,29,-0.016778613,-0.125138675,-0.141917288,
2009,16,175,3,Cenrich,Nenrich,16,4,M,,,,,2.819990664,-3.601776329,-0.781785664,29,0.097241057,-0.124199184,-0.026958126,
2009,16,176,3,Cenrich,Nenrich,4,3,M,,,,,5.872222021,-0.176865092,5.69535693,29,0.202490415,-0.006098796,0.196391618,
2009,16,177,3,Cenrich,Namb,9,4,M,,,H2Oneg,HTelv,1.920662701,0.587207989,2.50787069,29,0.066229748,0.020248551,0.0864783,
2009,16,178,3,Cenrich,Namb,4,3,M,,,,,0.132929839,-1.119418771,-0.986488932,29,0.004583788,-0.038600647,-0.03401686,
2009,16,179,3,Cenrich,Namb,16,4,M,,,,,4.890762001,0.55122939,5.441991391,29,0.168646966,0.01900791,0.187654876,
2009,16,180,3,Cenrich,Nenrich,16,4,M,,,,,2.838242994,-0.616611003,2.221631992,29,0.097870448,-0.021262448,0.076608,
2009,16,181,3,Cenrich,Nenrich,4,1,S,,Legume,,,7.477780172,-1.559786015,5.917994158,29,0.257854489,-0.053785725,0.204068764,
2009,16,182,3,Cenrich,Namb,0,1,M,,,,,1.127648337,-0.11881768,1.008830657,29,0.038884425,-0.004097161,0.034787264,
2009,16,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,3.87393012,-1.129345197,2.744584922,29,0.133583797,-0.038942938,0.094640859,
2009,16,184,4,Camb,Namb,16,4,M,,,,,1.664883861,-1.636741203,0.028142658,29,0.057409788,-0.056439352,0.000970436,
2009,16,185,4,Camb,Nenrich,9,4,M,,,H2Oneg,HTamb,-0.347041774,-2.355090504,-2.702132279,29,-0.011966958,-0.081210017,-0.093176975,
2009,16,186,4,Camb,Nenrich,9,4,M,,,H2Oamb,HTelv,2.18398924,-2.688941978,-0.504952738,29,0.075309974,-0.092722137,-0.017412163,
2009,16,187,4,Camb,Namb,9,4,M,,,,,0.257246326,-2.831826998,-2.574580672,29,0.008870563,-0.097649207,-0.088778644,
2009,16,188,4,Camb,Namb,16,4,M,,,,,2.533937726,-3.593959489,-1.060021763,29,0.087377163,-0.123929638,-0.036552475,
2009,16,189,4,Camb,Namb,4,3,M,,,,,2.88338092,-4.127080024,-1.243699104,29,0.099426928,-0.142313104,-0.042886176,
2009,16,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,1.991779924,-1.470918082,0.520861842,29,0.068682066,-0.050721313,0.017960753,
2009,16,191,4,Camb,Namb,4,2,S,,,,,0.739324994,0.138891452,0.878216446,29,0.025493965,0.00478936,0.030283326,
2009,16,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,3.113395591,-0.42718075,2.686214841,29,0.107358469,-0.014730371,0.092628098,
2009,16,193,4,Camb,Nenrich,4,3,M,,,,,2.003981675,1.94667857,3.950660245,29,0.069102816,0.067126847,0.136229664,
2009,16,194,4,Camb,Nenrich,9,4,M,,,H2Oamb,,3.930081366,-2.324715731,1.605365635,29,0.135520047,-0.080162611,0.055357436,
2009,16,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,2.98447596,-2.354728227,0.629747733,29,0.102912964,-0.081197525,0.021715439,
2009,16,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,4.296607074,4.403402532,8.700009606,29,0.148158865,0.151841467,0.300000331,
2009,16,197,4,Camb,Nenrich,4,2,M,,,,,0.362186798,-1.868012094,-1.505825296,29,0.0124892,-0.06441421,-0.05192501,
2009,16,198,4,Camb,Namb,4,3,M,,,,,0.739926743,-1.88816497,-1.148238228,29,0.025514715,-0.065109137,-0.039594422,
2009,16,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0.662543229,0.175483536,0.838026766,29,0.022846318,0.006051156,0.028897475,
2009,16,200,4,Camb,Namb,4,1,S,,Forb,,,0.178057143,0.01976077,0.197817913,29,0.006139901,0.000681406,0.006821307,
2009,16,201,4,Camb,Namb,16,4,M,,,,,5.098277347,-1.364659882,3.733617465,29,0.175802667,-0.047057237,0.12874543,
2009,16,202,4,Camb,Namb,1,1,M,Bromus inermis,C-3,,,1.101502206,-1.215696745,-0.114194538,29,0.037982835,-0.041920577,-0.003937743,
2009,16,203,4,Camb,Nenrich,4,4,S,,,,,1.447093056,-2.527350391,-1.080257335,29,0.049899761,-0.087150013,-0.037250253,
2009,16,204,4,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,6.518065716,-2.864318678,3.653747038,29,0.224760887,-0.09876961,0.125991277,
2009,16,205,4,Camb,Nenrich,16,4,M,,,,,5.424544052,-0.186990133,5.237553919,29,0.187053243,-0.006447936,0.180605308,
2009,16,206,4,Camb,Nenrich,4,2,M,,,,,3.80000906,-2.547677129,1.252331931,29,0.131034795,-0.087850935,0.04318386,
2009,16,207,4,Camb,Nenrich,4,1,S,,C-4,,,1.187497943,-0.671695438,0.515802505,29,0.040948205,-0.023161912,0.017786293,
2009,16,208,4,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,,,1.413997434,-5.210407261,-3.796409827,29,0.048758532,-0.179669216,-0.130910684,
2009,16,209,4,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,3.633889606,-0.33632697,3.297562635,29,0.125306538,-0.011597482,0.113709056,
2009,16,210,4,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,1.184408365,-0.114994163,1.069414202,29,0.040841668,-0.003965316,0.036876352,
2009,16,211,4,Camb,Namb,4,2,M,,,,,0.632472449,-0.001653929,0.630818521,29,0.021809395,-5.70E-05,0.021752363,
2009,16,212,4,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,-0.079831445,-1.19474801,-1.274579455,29,-0.002752808,-0.041198207,-0.043951016,
2009,16,213,4,Camb,Nenrich,16,4,M,,,,,0.444556598,-6.519240897,-6.074684299,29,0.015329538,-0.22480141,-0.209471872,
2009,16,214,4,Camb,Nenrich,4,1,S,,Forb,,,2.680568287,-1.448852337,1.231715949,29,0.092433389,-0.049960425,0.042472964,
2009,16,215,4,Camb,Nenrich,4,1,S,,C-3,,,0.834196532,-1.807040346,-0.972843815,29,0.028765398,-0.062311736,-0.033546338,
2009,16,216,4,Camb,Namb,4,4,S,,,,,4.190016389,-1.926581238,2.263435152,29,0.144483324,-0.066433836,0.078049488,
2009,16,217,4,Camb,Namb,0,1,M,,,,,0.022312148,-0.522790305,-0.500478157,29,0.000769384,-0.018027252,-0.017257867,
2009,16,218,4,Camb,Nenrich,4,4,M,,,,,1.423095604,-2.346583484,-0.923487881,29,0.049072262,-0.080916672,-0.03184441,
2009,16,219,4,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,-5.820060366,-10.69314644,-16.51320681,29,-0.200691737,-0.368729188,-0.569420924,
2009,16,220,4,Camb,Namb,4,3,M,,,,,5.522605676,1.068691237,6.591296914,29,0.190434678,0.036851422,0.2272861,
2009,16,221,4,Camb,Namb,4,1,S,,C-4,,,0.155013806,-0.59483834,-0.439824535,29,0.005345304,-0.020511667,-0.015166363,
2009,16,222,4,Camb,Namb,16,4,M,,,,,2.594867745,-2.640692365,-0.04582462,29,0.089478198,-0.091058357,-0.001580159,
2009,16,223,4,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,1.386360539,-0.838377342,0.547983198,29,0.047805536,-0.028909564,0.018895972,
2009,16,224,4,Camb,Nenrich,9,4,M,,,H2Oneg,HTelv,3.918008629,-0.573936664,3.344071965,29,0.135103746,-0.019790919,0.115312826,
2009,16,225,4,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,4.200838042,-8.088370058,-3.887532016,29,0.144856484,-0.278909312,-0.134052828,Soil moisture is inaccurate
2009,16,226,4,Camb,Namb,9,4,M,,,H2Oamb,HTelv,2.697003891,-0.393239573,2.303764318,29,0.093000134,-0.013559985,0.079440149,
2009,16,227,4,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.646635259,-0.206374233,0.440261026,29,0.022297768,-0.007116353,0.015181415,
2009,16,228,4,Camb,Namb,1,1,M,Poa pratensis,C-3,,,3.090935879,-0.118295818,2.972640062,29,0.106583996,-0.004079166,0.10250483,
2009,16,229,4,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,-0.083062117,-0.298300281,-0.381362397,29,-0.002864211,-0.010286217,-0.013150427,
2009,16,230,4,Camb,Namb,9,4,M,,,H2Oneg,HTamb,-0.565893701,-0.573322679,-1.13921638,29,-0.019513576,-0.019769748,-0.039283323,
